employee_id,employee_name,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
EMP09336,Eve Garcia,21,Government,85470,HS-grad,3,Married,Exec-managerial,Wife,Other,Male,4164,2026,38,Philippines,<=50K
EMP09337,Priya Kumar,52,Self-emp,68489,Masters,15,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,2977,1419,27,Philippines,<=50K
EMP09338,Bob Fernandez,39,Private,43793,Masters,13,Married,Craft-repair,Not-in-family,Other,Male,473,3701,38,United-States,>50K
EMP09339,Ali Garcia,56,Unemployed,99492,Bachelors,3,Married,Prof-specialty,Wife,Black,Male,7004,3917,21,Germany,<=50K
EMP09340,Priya Nguyen,33,Self-emp,27031,Assoc,12,Separated,Prof-specialty,Not-in-family,Black,Female,8470,3725,22,Germany,<=50K
EMP09341,Bob Singh,24,Unemployed,33247,Assoc,15,Divorced,Tech-support,Unmarried,Black,Male,5787,1422,37,Philippines,<=50K
EMP09342,Bob Kumar,20,Self-emp,40740,Masters,4,Separated,Exec-managerial,Own-child,White,Female,229,4801,36,United-States,<=50K
EMP09343,Bob Kumar,58,Government,78444,Doctorate,9,Married,Prof-specialty,Wife,Asian-Pac-Islander,Male,7735,2371,32,Germany,<=50K
EMP09344,Raj Kumar,60,Self-emp,29251,HS-grad,12,Never-married,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,3025,3908,27,Germany,<=50K
EMP09345,John Chen,50,Unemployed,17162,Masters,16,Divorced,Exec-managerial,Husband,Other,Female,8073,1813,30,Germany,<=50K
EMP09346,Alice Brown,36,Unemployed,75420,Masters,5,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,5221,4907,28,Philippines,>50K
EMP09347,Eve Smith,47,Government,94627,Assoc,4,Never-married,Craft-repair,Not-in-family,Black,Male,2145,3836,51,Mexico,<=50K
EMP09348,Priya Kumar,51,Private,89515,Doctorate,12,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,6463,2563,54,United-States,<=50K
EMP09349,Meena Chen,44,Unemployed,29884,Bachelors,8,Married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,5089,3202,40,Germany,>50K
EMP09350,Meena Singh,21,Government,87543,HS-grad,12,Divorced,Exec-managerial,Husband,White,Female,2521,4427,42,Germany,>50K
EMP09351,Sara Smith,58,Self-emp,44586,Assoc,8,Never-married,Exec-managerial,Wife,White,Female,9996,3839,37,India,>50K
EMP09352,Raj Brown,38,Government,39764,Assoc,3,Separated,Craft-repair,Wife,Black,Male,5189,3985,38,Philippines,>50K
EMP09353,John Brown,54,Self-emp,36752,Assoc,2,Married,Sales,Own-child,White,Male,8028,3485,29,Germany,>50K
EMP09354,Eve Kumar,27,Unemployed,81930,Doctorate,6,Separated,Exec-managerial,Unmarried,Black,Female,3204,2801,28,Philippines,<=50K
EMP09355,Bob Smith,41,Unemployed,66244,HS-grad,11,Married,Exec-managerial,Wife,Other,Male,5477,149,28,Philippines,<=50K
EMP09356,Ali Nguyen,21,Self-emp,21729,Assoc,16,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,5452,2867,60,India,<=50K
EMP09357,Priya Kumar,42,Private,89879,HS-grad,4,Divorced,Sales,Husband,Asian-Pac-Islander,Male,9718,3690,30,India,<=50K
EMP09358,Sara Brown,37,Government,94785,Assoc,6,Divorced,Tech-support,Unmarried,Other,Male,5348,4229,53,India,<=50K
EMP09359,Eve Singh,50,Private,74778,Masters,9,Married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,5901,3476,30,Germany,<=50K
EMP09360,Sara Kumar,60,Government,69177,Assoc,8,Married,Tech-support,Husband,Other,Male,906,1825,30,Philippines,<=50K
EMP09361,Alice Patel,52,Government,93531,HS-grad,16,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Female,820,2834,37,Mexico,<=50K
EMP09362,Eve Lee,36,Government,69834,Assoc,4,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Female,5307,1039,30,Germany,<=50K
EMP09363,Bob Singh,54,Self-emp,88907,Doctorate,7,Married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,9500,2747,55,India,<=50K
EMP09364,Eve Singh,20,Private,87374,Doctorate,16,Divorced,Tech-support,Wife,Black,Female,1893,3837,46,Germany,<=50K
EMP09365,Eve Smith,42,Self-emp,61398,Doctorate,4,Divorced,Prof-specialty,Own-child,Black,Male,5954,4781,52,India,>50K
EMP09366,Sara Fernandez,46,Government,47688,Assoc,12,Divorced,Prof-specialty,Not-in-family,White,Male,4203,708,26,United-States,>50K
EMP09367,Sara Garcia,48,Private,82118,HS-grad,4,Divorced,Tech-support,Husband,White,Female,3434,4149,34,Mexico,>50K
EMP09368,Eve Smith,37,Private,25155,Doctorate,4,Separated,Prof-specialty,Own-child,Asian-Pac-Islander,Female,1319,4926,26,Mexico,<=50K
EMP09369,Tom Garcia,38,Private,47948,Masters,6,Married,Craft-repair,Own-child,White,Male,3811,4603,55,Germany,>50K
EMP09370,John Nguyen,45,Government,67795,HS-grad,7,Never-married,Exec-managerial,Husband,White,Male,588,4298,32,Philippines,<=50K
EMP09371,Raj Kumar,53,Self-emp,95279,Bachelors,14,Separated,Sales,Own-child,Asian-Pac-Islander,Female,765,1794,55,India,<=50K
EMP09372,Priya Nguyen,33,Government,92265,Doctorate,9,Separated,Tech-support,Wife,Asian-Pac-Islander,Female,3876,4928,21,United-States,<=50K
EMP09373,Meena Brown,36,Unemployed,94769,Assoc,6,Married,Craft-repair,Own-child,Asian-Pac-Islander,Female,9743,379,54,Philippines,<=50K
EMP09374,Raj Brown,21,Unemployed,24987,Masters,16,Married,Tech-support,Wife,Asian-Pac-Islander,Male,7279,3642,22,Germany,>50K
EMP09375,John Garcia,42,Self-emp,61108,Assoc,7,Married,Sales,Not-in-family,White,Male,269,3686,48,United-States,<=50K
EMP09376,Eve Garcia,46,Self-emp,35383,Doctorate,7,Separated,Craft-repair,Wife,Amer-Indian-Eskimo,Female,6724,4974,49,Mexico,<=50K
EMP09377,Raj Singh,49,Unemployed,40885,Masters,1,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,7081,4435,42,Mexico,>50K
EMP09378,Priya Kumar,34,Private,60302,Doctorate,14,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,338,1607,40,India,>50K
EMP09379,Tom Chen,46,Unemployed,24707,Masters,16,Never-married,Sales,Not-in-family,Black,Female,8682,710,57,Germany,>50K
EMP09380,Eve Fernandez,50,Private,41184,HS-grad,13,Never-married,Sales,Wife,Amer-Indian-Eskimo,Male,8845,2847,58,United-States,>50K
EMP09381,Tom Garcia,57,Government,82549,Doctorate,15,Married,Tech-support,Wife,Black,Female,8760,2356,58,United-States,<=50K
EMP09382,Raj Singh,58,Private,38649,Doctorate,9,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,1686,1995,40,United-States,<=50K
EMP09383,Raj Fernandez,40,Government,84756,HS-grad,5,Separated,Sales,Husband,Amer-Indian-Eskimo,Female,2348,3030,57,Philippines,>50K
EMP09384,Ali Fernandez,27,Private,23234,HS-grad,6,Never-married,Prof-specialty,Husband,White,Male,2197,2923,53,United-States,<=50K
EMP09385,Sara Lee,59,Self-emp,85848,Doctorate,2,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,7388,663,30,Mexico,>50K
EMP09386,Eve Patel,35,Government,74470,Bachelors,5,Married,Tech-support,Own-child,Black,Male,775,1767,30,India,<=50K
EMP09387,Ali Garcia,54,Unemployed,13577,HS-grad,8,Divorced,Tech-support,Husband,Black,Male,5873,3734,34,Mexico,>50K
EMP09388,Priya Brown,43,Self-emp,36205,Assoc,15,Married,Craft-repair,Own-child,Other,Female,4434,1841,30,Mexico,>50K
EMP09389,Tom Chen,39,Unemployed,41448,Doctorate,3,Divorced,Craft-repair,Not-in-family,Other,Female,4781,1974,44,India,<=50K
EMP09390,John Kumar,22,Self-emp,34173,Doctorate,9,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,2796,2436,23,Mexico,<=50K
EMP09391,Sara Nguyen,53,Government,63658,HS-grad,3,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,3534,333,42,Philippines,<=50K
EMP09392,John Garcia,36,Self-emp,97996,HS-grad,2,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,9373,728,22,India,<=50K
EMP09393,Alice Fernandez,28,Private,25158,HS-grad,15,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,9925,2417,42,United-States,<=50K
EMP09394,Raj Smith,33,Self-emp,42114,HS-grad,14,Separated,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,8416,2883,27,Mexico,>50K
EMP09395,Bob Fernandez,25,Unemployed,82050,HS-grad,13,Never-married,Prof-specialty,Unmarried,White,Female,9973,4974,52,Philippines,<=50K
EMP09396,Meena Singh,57,Government,24952,Masters,13,Married,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,8216,2079,51,India,>50K
EMP09397,Ali Lee,35,Government,29984,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Female,6258,1425,48,Mexico,<=50K
EMP09398,Bob Kumar,32,Private,67513,Assoc,15,Never-married,Prof-specialty,Husband,Other,Male,2138,3749,44,United-States,<=50K
EMP09399,Eve Patel,53,Unemployed,54660,HS-grad,2,Never-married,Craft-repair,Own-child,Black,Male,3231,963,31,Mexico,>50K
EMP09400,Raj Kumar,23,Private,47686,Masters,16,Never-married,Craft-repair,Unmarried,Other,Female,6718,653,29,Mexico,>50K
EMP09401,Meena Kumar,21,Government,31886,Bachelors,15,Divorced,Exec-managerial,Unmarried,Black,Male,1089,2273,59,Philippines,<=50K
EMP09402,Ali Singh,41,Unemployed,84503,Masters,15,Separated,Prof-specialty,Wife,Other,Female,9931,4548,51,Germany,>50K
EMP09403,Raj Brown,27,Private,69433,Masters,8,Never-married,Prof-specialty,Not-in-family,Black,Male,3182,3729,30,United-States,<=50K
EMP09404,Eve Smith,42,Self-emp,93114,Assoc,13,Divorced,Craft-repair,Unmarried,Other,Male,920,526,31,Germany,<=50K
EMP09405,Bob Brown,41,Government,98051,Doctorate,3,Married,Tech-support,Own-child,White,Female,967,3617,32,India,>50K
EMP09406,Sara Garcia,36,Government,70754,Bachelors,11,Never-married,Exec-managerial,Unmarried,Other,Male,6195,1723,51,Philippines,>50K
EMP09407,Ali Chen,49,Government,11749,Assoc,11,Never-married,Craft-repair,Husband,Other,Female,3342,718,35,Germany,>50K
EMP09408,Tom Brown,55,Self-emp,24193,Doctorate,10,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,3599,527,60,Philippines,>50K
EMP09409,Eve Singh,54,Private,39168,Assoc,10,Never-married,Prof-specialty,Unmarried,White,Female,2448,4760,37,Philippines,>50K
EMP09410,Raj Singh,37,Government,92618,Masters,11,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,7085,1786,32,Mexico,>50K
EMP09411,Bob Brown,29,Government,49525,Assoc,7,Divorced,Craft-repair,Husband,Amer-Indian-Eskimo,Female,1833,2900,59,Mexico,<=50K
EMP09412,Ali Fernandez,58,Unemployed,80957,Bachelors,9,Divorced,Sales,Husband,Other,Female,6636,3689,42,United-States,<=50K
EMP09413,Bob Chen,28,Self-emp,32319,Doctorate,9,Married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,5217,2912,29,India,<=50K
EMP09414,Alice Garcia,45,Private,65242,HS-grad,11,Never-married,Craft-repair,Husband,White,Male,6625,1819,31,United-States,>50K
EMP09415,Tom Chen,31,Private,41722,Assoc,4,Separated,Prof-specialty,Not-in-family,White,Female,5640,930,48,India,>50K
EMP09416,Ali Fernandez,58,Private,23550,HS-grad,14,Never-married,Craft-repair,Unmarried,White,Male,3379,969,54,United-States,<=50K
EMP09417,Eve Patel,35,Government,46185,Doctorate,10,Separated,Exec-managerial,Not-in-family,White,Male,3059,352,44,United-States,>50K
EMP09418,Tom Smith,24,Government,21075,Bachelors,4,Separated,Tech-support,Not-in-family,Other,Female,752,1984,59,Germany,>50K
EMP09419,Alice Kumar,41,Private,56802,HS-grad,16,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,570,1705,53,India,>50K
EMP09420,Priya Singh,40,Unemployed,71810,Doctorate,9,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,375,3570,37,Germany,<=50K
EMP09421,John Singh,22,Private,95877,Masters,11,Divorced,Prof-specialty,Wife,Black,Female,9680,857,20,Philippines,<=50K
EMP09422,Eve Nguyen,38,Unemployed,97571,Masters,9,Never-married,Exec-managerial,Not-in-family,White,Female,2684,1710,48,Philippines,<=50K
EMP09423,Sara Fernandez,29,Private,11495,Masters,14,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,6391,3071,27,Mexico,>50K
EMP09424,Priya Smith,25,Private,43804,Masters,12,Never-married,Exec-managerial,Not-in-family,Other,Female,601,792,60,Mexico,<=50K
EMP09425,Bob Singh,38,Self-emp,72816,HS-grad,11,Separated,Craft-repair,Not-in-family,White,Male,424,1267,27,India,>50K
EMP09426,Tom Lee,39,Unemployed,54597,Doctorate,1,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,2487,104,51,United-States,<=50K
EMP09427,Alice Singh,46,Unemployed,75921,Bachelors,11,Never-married,Tech-support,Unmarried,Black,Female,7036,2366,52,Germany,<=50K
EMP09428,Priya Fernandez,41,Self-emp,27795,HS-grad,7,Separated,Sales,Wife,Asian-Pac-Islander,Female,7976,1992,31,India,<=50K
EMP09429,Raj Fernandez,40,Government,31088,HS-grad,6,Divorced,Tech-support,Husband,Other,Male,9889,1556,41,United-States,<=50K
EMP09430,Alice Lee,44,Unemployed,78767,HS-grad,14,Never-married,Sales,Not-in-family,Black,Male,7372,2746,25,United-States,<=50K
EMP09431,Alice Brown,55,Unemployed,96206,Bachelors,5,Never-married,Prof-specialty,Own-child,Other,Female,1535,4369,42,India,<=50K
EMP09432,Alice Lee,25,Government,14918,Assoc,6,Separated,Craft-repair,Not-in-family,White,Female,6390,591,41,Mexico,<=50K
EMP09433,Alice Lee,22,Government,90417,Assoc,4,Separated,Exec-managerial,Wife,Black,Male,5956,1448,46,India,>50K
EMP09434,Ali Fernandez,29,Unemployed,99210,Doctorate,12,Divorced,Exec-managerial,Own-child,White,Male,4120,1490,22,United-States,<=50K
EMP09435,Priya Lee,23,Private,94034,Assoc,4,Married,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,4219,2981,43,India,<=50K
EMP09436,Meena Nguyen,38,Government,50780,Masters,5,Married,Prof-specialty,Unmarried,Black,Female,7979,338,24,Germany,>50K
EMP09437,Priya Patel,41,Unemployed,30318,Assoc,14,Separated,Sales,Own-child,Asian-Pac-Islander,Female,6670,423,53,Philippines,<=50K
EMP09438,John Lee,47,Unemployed,32137,HS-grad,14,Never-married,Sales,Wife,Black,Female,1066,3954,31,India,>50K
EMP09439,Priya Kumar,49,Government,75243,Doctorate,4,Divorced,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7821,262,21,Germany,<=50K
EMP09440,John Nguyen,54,Unemployed,14430,Masters,11,Never-married,Tech-support,Not-in-family,Other,Female,7801,4527,57,Philippines,>50K
EMP09441,Bob Kumar,27,Government,71075,Masters,5,Divorced,Exec-managerial,Not-in-family,Other,Female,7698,970,54,Philippines,>50K
EMP09442,Sara Singh,21,Private,74266,HS-grad,1,Divorced,Tech-support,Own-child,Black,Female,7070,30,40,Philippines,>50K
EMP09443,Alice Chen,46,Private,62235,Bachelors,11,Divorced,Prof-specialty,Unmarried,Other,Female,9537,2764,36,Germany,>50K
EMP09444,Sara Fernandez,36,Unemployed,89105,Bachelors,13,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,807,4852,25,United-States,>50K
EMP09445,Ali Brown,42,Government,79532,HS-grad,15,Divorced,Exec-managerial,Own-child,White,Male,8466,2595,47,Germany,<=50K
EMP09446,Meena Smith,37,Self-emp,73726,Bachelors,14,Never-married,Tech-support,Own-child,Other,Male,4697,2785,21,India,>50K
EMP09447,Eve Kumar,37,Self-emp,15422,Doctorate,2,Married,Sales,Unmarried,Asian-Pac-Islander,Male,5262,3691,27,India,>50K
EMP09448,Raj Nguyen,36,Unemployed,16319,HS-grad,4,Never-married,Exec-managerial,Wife,Other,Female,3240,4336,25,Mexico,<=50K
EMP09449,Bob Kumar,27,Unemployed,75139,Assoc,9,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Female,9052,3107,38,Germany,>50K
EMP09450,Tom Patel,49,Unemployed,35636,Bachelors,8,Married,Prof-specialty,Not-in-family,Other,Female,3606,2206,52,Mexico,<=50K
EMP09451,Alice Nguyen,21,Private,28792,Doctorate,14,Married,Craft-repair,Wife,Other,Female,9823,1869,36,United-States,<=50K
EMP09452,Ali Smith,55,Private,95363,Bachelors,8,Divorced,Craft-repair,Wife,Black,Female,2354,2089,33,United-States,>50K
EMP09453,Raj Fernandez,51,Private,36909,Assoc,13,Divorced,Sales,Husband,Asian-Pac-Islander,Male,4038,4070,46,Philippines,>50K
EMP09454,Priya Patel,30,Government,41035,Masters,6,Married,Sales,Own-child,Other,Male,4688,616,55,Germany,<=50K
EMP09455,Raj Patel,47,Unemployed,58442,Doctorate,16,Never-married,Tech-support,Not-in-family,Black,Male,6273,4636,58,Philippines,>50K
EMP09456,Priya Garcia,34,Private,98974,Assoc,1,Never-married,Prof-specialty,Not-in-family,White,Female,7917,2870,48,India,>50K
EMP09457,John Chen,38,Government,69693,Doctorate,11,Never-married,Craft-repair,Husband,White,Male,6811,4683,56,Philippines,>50K
EMP09458,Tom Brown,25,Self-emp,91040,Bachelors,9,Divorced,Exec-managerial,Unmarried,Other,Female,7129,453,39,Mexico,<=50K
EMP09459,Sara Kumar,47,Unemployed,80012,Assoc,2,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,6451,2724,21,Germany,>50K
EMP09460,Bob Nguyen,35,Private,57190,Doctorate,2,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,2965,3246,24,United-States,>50K
EMP09461,Ali Fernandez,22,Unemployed,86273,HS-grad,5,Separated,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,9602,4306,58,Mexico,>50K
EMP09462,Tom Garcia,20,Private,11919,Doctorate,6,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Female,4618,4448,34,Germany,>50K
EMP09463,Meena Smith,28,Unemployed,46205,HS-grad,15,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,2770,2764,36,Mexico,>50K
EMP09464,Eve Garcia,28,Self-emp,87888,Masters,11,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,4097,2873,45,Philippines,<=50K
EMP09465,Sara Nguyen,50,Self-emp,25457,Bachelors,14,Married,Craft-repair,Wife,White,Female,3088,2237,26,Mexico,<=50K
EMP09466,Sara Kumar,39,Private,11378,Doctorate,11,Separated,Prof-specialty,Not-in-family,Other,Female,313,4690,35,India,>50K
EMP09467,Eve Fernandez,28,Government,28934,Masters,10,Never-married,Tech-support,Own-child,Black,Female,3294,3891,34,Germany,<=50K
EMP09468,Alice Patel,34,Private,85508,Assoc,4,Divorced,Tech-support,Wife,Amer-Indian-Eskimo,Female,8456,1842,32,India,>50K
EMP09469,Sara Nguyen,43,Private,47401,HS-grad,10,Married,Sales,Wife,Other,Female,691,2312,53,Mexico,<=50K
EMP09470,Meena Fernandez,40,Government,96680,Bachelors,4,Married,Sales,Not-in-family,Other,Female,1279,4769,22,Philippines,<=50K
EMP09471,Meena Kumar,24,Government,59072,Masters,6,Separated,Sales,Own-child,Amer-Indian-Eskimo,Male,6878,3056,45,Germany,<=50K
EMP09472,Sara Kumar,33,Private,55399,Masters,10,Separated,Sales,Wife,White,Male,230,3463,22,United-States,<=50K
EMP09473,Tom Smith,47,Government,89632,HS-grad,14,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,6557,1747,23,United-States,>50K
EMP09474,John Kumar,45,Self-emp,65410,Masters,13,Separated,Prof-specialty,Wife,Other,Female,3852,1831,44,Germany,<=50K
EMP09475,Priya Chen,33,Government,46801,Bachelors,9,Married,Craft-repair,Own-child,Other,Male,6502,3622,44,Germany,<=50K
EMP09476,Priya Singh,32,Unemployed,65015,Masters,10,Never-married,Prof-specialty,Husband,White,Female,721,4706,34,Philippines,>50K
EMP09477,Priya Brown,38,Self-emp,93352,Masters,14,Married,Sales,Husband,Black,Female,5877,2763,44,United-States,>50K
EMP09478,John Fernandez,38,Government,80472,HS-grad,2,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Male,6353,3324,40,Germany,<=50K
EMP09479,Sara Patel,35,Unemployed,60319,HS-grad,15,Separated,Craft-repair,Own-child,White,Male,356,3811,44,Mexico,>50K
EMP09480,Priya Garcia,35,Unemployed,56328,Masters,2,Separated,Sales,Not-in-family,Black,Female,1354,2095,56,Mexico,<=50K
EMP09481,Sara Fernandez,57,Self-emp,16814,Masters,11,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander,Female,1278,2304,32,United-States,<=50K
EMP09482,Tom Garcia,36,Private,29937,Assoc,16,Divorced,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,1621,1739,33,Germany,<=50K
EMP09483,Raj Smith,32,Unemployed,99036,HS-grad,3,Divorced,Tech-support,Husband,Amer-Indian-Eskimo,Male,8013,4494,59,Mexico,>50K
EMP09484,Sara Patel,46,Government,74779,Doctorate,2,Separated,Tech-support,Wife,Asian-Pac-Islander,Female,1593,3327,48,Germany,<=50K
EMP09485,Raj Lee,58,Self-emp,16038,Bachelors,8,Married,Exec-managerial,Wife,Other,Female,5270,4638,46,India,>50K
EMP09486,Ali Kumar,45,Private,62311,Masters,15,Married,Tech-support,Not-in-family,Black,Male,6499,1431,23,Germany,>50K
EMP09487,Bob Smith,47,Self-emp,22032,Bachelors,8,Married,Prof-specialty,Own-child,Other,Female,1829,3841,47,United-States,<=50K
EMP09488,Alice Singh,29,Private,34198,HS-grad,12,Married,Exec-managerial,Not-in-family,Black,Female,4770,3308,35,Philippines,>50K
EMP09489,Bob Smith,39,Government,42373,Masters,9,Divorced,Craft-repair,Wife,Amer-Indian-Eskimo,Female,6315,1008,43,Philippines,>50K
EMP09490,Raj Kumar,32,Government,58796,Bachelors,11,Separated,Tech-support,Husband,Black,Female,7588,3143,20,United-States,>50K
EMP09491,Bob Nguyen,58,Private,84997,Bachelors,8,Married,Prof-specialty,Wife,White,Female,192,1592,59,Philippines,<=50K
EMP09492,Meena Garcia,55,Government,26200,Masters,2,Divorced,Prof-specialty,Wife,White,Female,6761,421,53,United-States,>50K
EMP09493,Tom Smith,56,Unemployed,78152,Bachelors,5,Divorced,Prof-specialty,Not-in-family,Black,Female,7399,3896,34,Philippines,>50K
EMP09494,Bob Smith,35,Unemployed,45571,Doctorate,3,Never-married,Craft-repair,Wife,Black,Male,2801,198,26,India,<=50K
